t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1547515120,132,0.118249,0.000000,0.000000,0.000000,events/second
1547515123,132,0.117936,0.000000,0.000000,0.000000,events/second
1547515126,132,0.117628,0.000000,0.000000,0.000000,events/second
1547515129,132,0.117313,0.000000,0.000000,0.000000,events/second
1547515132,132,0.116981,0.000000,0.000000,0.000000,events/second
1547515135,132,0.116695,0.000000,0.000000,0.000000,events/second
1547515138,132,0.116388,0.000000,0.000000,0.000000,events/second
1547515141,132,0.116081,0.000000,0.000000,0.000000,events/second
1547573728,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573729,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573730,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573731,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573731,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573732,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573733,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573733,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573734,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573734,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573735,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573735,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573736,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573736,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573737,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573737,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573738,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573738,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573739,132,0.002210,0.000000,0.000000,0.000000,events/second
1547573739,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573740,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573740,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573741,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573741,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573742,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573742,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573743,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573743,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573744,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573744,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573745,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573745,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573746,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573746,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573747,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573748,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573748,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573749,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573749,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573750,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573750,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573751,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573751,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573751,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573752,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573752,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573753,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573753,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573754,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573754,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573755,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573755,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573756,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573756,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573757,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573757,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573758,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573758,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573759,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573759,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573760,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573760,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573761,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573761,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573762,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573762,132,0.002209,0.000000,0.000000,0.000000,events/second
1547573763,132,0.002209,0.000000,0.000000,0.000000,events/second
